country,party,party_id,position,eu_salience,eu_dissent,eu_asylum,eu_budgets,lrgen,lrecon,lrecon_clear,lrecon_salience,galtan,galtan_clear,galtan_salience,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,ethnic_minorities,galtan_new,galtan_new_clear,galtan_new_salience,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership
gr,SYRIZA,403,opposed,great importance,6,5,2,2,extreme left,2,great importance,2,9,great importance,1,9,1,1,9,2,strongly supports more rights for ethnic minorities,1,8,10,9,extremely important,extremely important,9
gr,SYRIZA,403,in favor,9,8,Strongly favors,.d,2,2,Completely Clear,great importance,2,Completely Clear,8,3,7,4,2,9,8,2,2,8,5,The people make decisions,extremely important,extremely important,9
gr,SYRIZA,403,neutral,7,8,Strongly favors,Strogly opposes,2,1,1,9,libertarian/postmaterialist,Completely Clear,9,fully opposed to restrictive immigration policy,9,1,strongly favours multiculturalism,9,1,strongly supports more rights for ethnic minorities,1,10,10,9,9,extremely important,4
gr,SYRIZA,403,in favor,8,1,Strongly favors,5,4,3,6,9,2,Completely Clear,8,2,7,6,2,7,6,1,1,8,9,7,6,8,8
gr,SYRIZA,403,somewhat in favor,2,4,Strongly favors,2,3,3,5,9,1,Completely Clear,great importance,4,4,8,3,7,9,1,1,9,9,7,7,8,8
gr,SYRIZA,403,in favor,5,5,3,3,4,6,1,great importance,2,Completely Clear,8,4,8,5,2,9,2,1,2,8,8,.d,5,3,8
gr,SYRIZA,403,somewhat in favor,7,4,Strongly favors,3,4,3,4,6,3,6,8,2,7,6,3,7,3,3,2,7,9,3,7,6,3
gr,SYRIZA,403,in favor,6,9,6,3,3,3,2,8,1,9,8,1,8,2,strongly favours multiculturalism,6,2,1,0,8,9,9,8,9,9
gr,SYRIZA,403,in favor,7,6,3,3,2,2,3,5,libertarian/postmaterialist,Completely Clear,great importance,fully opposed to restrictive immigration policy,9,party was completely united,1,9,1,strongly supports more rights for ethnic minorities,1,8,10,7,8,8,2
gr,SYRIZA,403,somewhat opposed,7,7,4,3,2,1,7,9,4,2,5,2,6,6,3,5,4,3,7,6,6,6,7,8,7
gr,SYRIZA,403,somewhat in favor,5,3,Strongly favors,3,2,3,6,6,2,Completely Clear,9,2,6,2,1,6,,1,2,9,,7,8,4,8
gr,KKE,404,strongly opposed,no importance,party was completely united,Strongly favors,Strogly opposes,extreme left,extreme left,Completely Clear,7,2,Completely Clear,5,1,2,1,2,7,1,1,4,6,3,The people make decisions,extremely important,8,Leadership controls party choices
gr,KKE,404,strongly opposed,8,party was completely united,4,Strogly opposes,extreme left,extreme left,Completely Clear,9,3,7,3,1,3,party was completely united,.d,2,party was completely united,1,,,0,9,8,7,Leadership controls party choices
gr,KKE,404,strongly opposed,9,party was completely united,.d,Strogly opposes,1,extreme left,Completely Clear,great importance,7,9,5,3,4,party was completely united,4,3,party was completely united,2,4,9,5,9,extremely important,5,Leadership controls party choices
gr,KKE,404,opposed,1,2,5,2,3,3,3,3,8,3,4,3,6,1,4,5,5,3,3,6,5,3,8,8,7
gr,KKE,404,strongly opposed,no importance,party was completely united,.d,Strogly opposes,2,extreme left,Completely Clear,9,center,6,2,.d,.d,.d,6,6,3,3,7,8,4,5,9,2,9
gr,KKE,404,strongly opposed,8,party was completely united,2,Strogly opposes,extreme left,extreme left,9,great importance,center,4,2,3,2,1,6,2,party was completely united,2,4,5,3,6,9,6,8
gr,KKE,404,strongly opposed,no importance,party was completely united,Strogly opposes,Strogly opposes,1,extreme left,Completely Clear,great importance,7,7,no importance,.d,no importance,party was completely united,.d,no importance,party was completely united,.d,7,6,0,.d,7,not important at all,Leadership controls party choices
gr,KKE,404,strongly opposed,7,3,Strogly opposes,Strogly opposes,extreme left,extreme left,Completely Clear,9,8,7,7,1,6,4,3,3,2,2,9,8,5,8,8,7,7
gr,KKE,404,strongly opposed,4,1,.d,Strogly opposes,extreme left,extreme left,Completely Clear,9,traditional/authoritarian,6,4,,,2,3,2,,1,3,5,,3,3,3,Leadership controls party choices
gr,KKE,404,strongly opposed,great importance,party was completely united,.d,Strogly opposes,1,extreme left,Completely Clear,great importance,traditional/authoritarian,Completely Clear,6,1,2,1,4,9,1,1,8,10,5,9,extremely important,extremely important,9
gr,KKE,404,strongly opposed,5,party was completely united,Strogly opposes,Strogly opposes,extreme left,extreme left,9,7,6,4,4,4,4,1,2,4,1,4,4,7,5,7,9,8,5
gr,KKE,404,strongly opposed,5,party was completely united,Strogly opposes,Strogly opposes,extreme left,extreme left,Completely Clear,great importance,traditional/authoritarian,Completely Clear,2,.d,no importance,party was completely united,.d,5,party was completely united,5,10,10,0,Elected officials make decisions,8,5,Leadership controls party choices
gr,KKE,404,strongly opposed,5,party was completely united,Strogly opposes,Strogly opposes,extreme left,extreme left,Completely Clear,9,traditional/authoritarian,Completely Clear,no importance,fully opposed to restrictive immigration policy,8,party was completely united,9,7,1,2,9,9,2,The people make decisions,extremely important,8,Leadership controls party choices
gr,ANEL,412,in favor,5,party was completely united,6,5,8,center,.d,6,traditional/authoritarian,9,8,7,3,1,8,3,1,8,9,8,9,4,6,8,Leadership controls party choices
gr,ANEL,412,neutral,2,5,3,2,8,center,2,4,9,9,9,9,8,3,9,6,6,strongly opposes more rights for ethnic minorities,9,8,10,8,extremely important,8,9
gr,ANEL,412,in favor,3,2,.d,.d,9,8,3,7,8,Completely Clear,9,9,9,1,strongly favours assimilation,9,2,8,9,8,9,.d,3,not important at all,Leadership controls party choices
gr,ANEL,412,neutral,5,6,Strongly favors,.d,8,2,2,2,9,Completely Clear,8,7,6,4,.d,6,party was completely united,7,8,8,2,7,extremely important,7,Leadership controls party choices
gr,ANEL,412,in favor,5,party was completely united,3,4,9,8,2,7,9,9,6,9,7,7,9,1,8,8,9,9,9,7,6,8,7
gr,ANEL,412,somewhat opposed,7,3,3,2,9,9,2,9,8,7,7,8,6,4,8,7,2,9,8,8,5,8,8,7,7
gr,ANEL,412,neutral,5,4,Strongly favors,3,7,3,5,5,9,Completely Clear,7,5,3,2,7,4,,9,8,6,,8,8,,8
gr,ANEL,412,somewhat opposed,4,4,5,3,6,6,1,5,8,6,3,3,6,2,4,4,5,5,4,7,8,.d,8,extremely important,7
gr,ANEL,412,somewhat in favor,5,8,5,2,8,7,3,2,9,9,1,9,2,5,strongly favours assimilation,2,4,8,9,6,9,8,extremely important,extremely important,7
gr,ANEL,412,somewhat opposed,9,3,5,2,8,8,2,8,traditional/authoritarian,Completely Clear,great importance,9,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,8,extremely important,extremely important,Leadership controls party choices
gr,ANEL,412,somewhat opposed,5,party was completely united,Strogly opposes,Strogly opposes,9,3,1,7,traditional/authoritarian,2,1,fully supports restrictive immigration policy,9,2,strongly favours assimilation,9,1,strongly opposes more rights for ethnic minorities,10,10,10,9,extremely important,2,Leadership controls party choices
gr,ANEL,412,somewhat opposed,4,6,3,2,8,7,1,3,9,9,7,8,8,2,9,7,2,8,7,8,9,4,8,7,3
gr,ANEL,412,opposed,7,1,6,2,8,center,4,9,8,6,7,9,8,2,6,9,2,8,8,6,9,9,8,9,Leadership controls party choices
gr,Potami,413,strongly in favor,7,party was completely united,Strongly favors,6,center,7,7,8,2,Completely Clear,6,3,6,1,2,6,2,1,2,9,9,2,not important at all,8,6
gr,Potami,413,strongly in favor,great importance,party was completely united,Strongly favors,6,6,6,8,great importance,1,7,9,2,8,2,1,7,2,strongly supports more rights for ethnic minorities,2,8,9,3,4,extremely important,4
gr,Potami,413,in favor,7,3,6,5,center,center,6,9,center,7,7,3,6,3,3,6,2,2,2,8,8,3,3,8,5
gr,Potami,413,strongly in favor,great importance,party was completely united,Strongly favors,Strongly favors,6,8,9,great importance,libertarian/postmaterialist,Completely Clear,8,2,9,1,strongly favours multiculturalism,9,1,strongly supports more rights for ethnic minorities,0,10,9,Elected officials make decisions,not important at all,extremely important,2
gr,Potami,413,strongly in favor,great importance,party was completely united,Strongly favors,Strongly favors,6,8,8,9,libertarian/postmaterialist,Completely Clear,great importance,6,9,1,4,9,2,1,1,9,9,.d,not important at all,7,7
gr,Potami,413,in favor,6,2,5,5,7,6,2,6,4,4,4,7,6,5,6,4,.d,.d,6,3,5,6,3,6,2
gr,Potami,413,strongly in favor,7,2,Strongly favors,6,3,7,8,5,1,Completely Clear,9,6,5,2,1,6,,1,2,9,,2,2,4,8
gr,Potami,413,strongly in favor,7,5,6,Strongly favors,9,9,8,7,libertarian/postmaterialist,9,8,5,5,2,7,6,4,3,2,8,8,4,7,4,5
gr,Potami,413,strongly in favor,great importance,1,Strongly favors,Strongly favors,center,7,9,8,1,Completely Clear,great importance,5,5,3,4,7,8,3,1,8,9,1,3,9,4
gr,Potami,413,strongly in favor,great importance,party was completely united,Strongly favors,5,center,8,6,5,libertarian/postmaterialist,Completely Clear,great importance,2,7,2,1,9,2,strongly supports more rights for ethnic minorities,0,9,10,6,8,8,8
gr,Potami,413,strongly in favor,7,party was completely united,Strongly favors,.d,6,extreme right,Completely Clear,great importance,2,Completely Clear,5,3,6,2,.d,5,party was completely united,2,3,5,3,Elected officials make decisions,2,7,6
gr,Potami,413,strongly in favor,9,party was completely united,Strongly favors,Strongly favors,7,extreme right,9,8,1,Completely Clear,great importance,5,3,2,4,7,2,1,1,10,9,1,2,7,6
gr,Potami,413,strongly in favor,8,3,Strongly favors,4,4,8,7,8,1,Completely Clear,8,2,6,2,2,6,2,2,1,8,9,7,2,8,8
gr,DIMAR,414,in favor,5,8,.d,.d,3,3,Not clear,5,3,1,1,4,4,5,4,4,.d,4,3,2,5,8,2,7,5
gr,DIMAR,414,strongly in favor,7,1,.d,3,center,6,.d,great importance,2,.d,.d,.d,.d,.d,.d,.d,.d,.d,3,5,4,.d,not important at all,5,7
gr,DIMAR,414,in favor,3,2,Strongly favors,.d,3,4,4,great importance,1,Completely Clear,9,6,5,2,1,4,,1,2,8,,2,,,8
gr,DIMAR,414,.d,5,.d,Strongly favors,.d,4,6,.d,great importance,2,Completely Clear,.d,.d,.d,.d,.d,.d,.d,1,1,9,9,2,.d,.d,.d
gr,DIMAR,414,in favor,7,party was completely united,Strongly favors,.d,4,center,1,7,2,6,2,3,5,2,.d,5,party was completely united,2,2,2,2,1,2,7,5
gr,DIMAR,414,strongly in favor,7,party was completely united,Strongly favors,6,center,3,7,8,2,Completely Clear,7,3,7,2,2,7,1,1,2,8,8,2,not important at all,7,6
gr,DIMAR,414,strongly in favor,8,2,6,5,2,2,6,5,libertarian/postmaterialist,Completely Clear,8,1,7,party was completely united,1,9,1,strongly supports more rights for ethnic minorities,1,9,9,3,4,3,2
gr,DIMAR,414,strongly in favor,7,3,6,Strongly favors,7,7,,5,3,6,7,4,7,2,4,6,4,3,3,7,8,4,6,4,5
gr,DIMAR,414,strongly in favor,8,2,Strongly favors,4,3,4,8,8,1,7,8,3,6,2,2,6,2,2,1,8,9,7,3,8,4
gr,DIMAR,414,somewhat in favor,4,3,.d,5,3,2,6,9,center,7,5,3,6,3,3,5,2,2,2,7,6,3,3,7,5
gr,DIMAR,414,strongly in favor,9,1,Strongly favors,6,3,4,7,6,libertarian/postmaterialist,Completely Clear,great importance,3,7,4,2,9,3,1,0,9,10,3,2,7,3
gr,DIMAR,414,in favor,great importance,1,Strongly favors,4,4,3,6,great importance,2,Completely Clear,8,2,9,1,2,7,2,strongly supports more rights for ethnic minorities,2,8,9,4,6,extremely important,3
gr,DIMAR,414,strongly in favor,great importance,party was completely united,Strongly favors,Strongly favors,4,3,2,5,libertarian/postmaterialist,Completely Clear,8,fully opposed to restrictive immigration policy,9,party was completely united,strongly favours multiculturalism,9,1,strongly supports more rights for ethnic minorities,0,10,9,,1,extremely important,2
gr,XA,415,opposed,4,5,4,Strogly opposes,extreme right,6,4,6,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,9,1,strongly opposes more rights for ethnic minorities,9,9,9,6,extremely important,9,5
gr,XA,415,opposed,no importance,party was completely united,Strogly opposes,5,extreme right,8,6,4,traditional/authoritarian,Completely Clear,9,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,8,extremely important,8,Leadership controls party choices
gr,XA,415,strongly opposed,5,party was completely united,.d,Strogly opposes,extreme right,center,Completely Clear,5,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,9,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,9,extremely important,extremely important,Leadership controls party choices
gr,XA,415,strongly opposed,7,1,Strogly opposes,Strogly opposes,extreme right,extreme left,3,9,traditional/authoritarian,9,9,fully supports restrictive immigration policy,6,party was completely united,strongly favours assimilation,7,1,strongly opposes more rights for ethnic minorities,10,10,9,The people make decisions,extremely important,extremely important,9
gr,XA,415,strongly opposed,5,party was completely united,Strogly opposes,Strogly opposes,extreme right,extreme left,Completely Clear,9,traditional/authoritarian,Completely Clear,no importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,no importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,2,The people make decisions,extremely important,extremely important,Leadership controls party choices
gr,XA,415,strongly opposed,3,2,.d,Strogly opposes,extreme right,2,7,3,traditional/authoritarian,Completely Clear,9,fully supports restrictive immigration policy,8,2,strongly favours assimilation,9,,strongly opposes more rights for ethnic minorities,10,10,,5,7,7,Leadership controls party choices
gr,XA,415,strongly opposed,1,party was completely united,Strogly opposes,Strogly opposes,extreme right,4,Completely Clear,2,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,.d,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,9,Elected officials make decisions,extremely important,8,Leadership controls party choices
gr,XA,415,strongly opposed,no importance,1,Strogly opposes,Strogly opposes,extreme right,4,6,2,traditional/authoritarian,Completely Clear,7,fully opposed to restrictive immigration policy,great importance,party was completely united,.d,no importance,.d,strongly opposes more rights for ethnic minorities,10,10,9,The people make decisions,extremely important,9,Leadership controls party choices
gr,XA,415,strongly opposed,no importance,party was completely united,Strogly opposes,Strogly opposes,extreme right,center,1,2,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,.d,extremely important,7,Leadership controls party choices
gr,XA,415,strongly opposed,no importance,party was completely united,Strogly opposes,Strogly opposes,extreme right,6,2,2,traditional/authoritarian,Completely Clear,no importance,fully supports restrictive immigration policy,9,party was completely united,strongly favours assimilation,9,1,strongly opposes more rights for ethnic minorities,10,10,10,8,7,5,Leadership controls party choices
gr,XA,415,opposed,7,party was completely united,Strogly opposes,2,9,6,4,5,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,9,8,9,Leadership controls party choices
gr,XA,415,strongly opposed,7,party was completely united,Strogly opposes,Strogly opposes,extreme right,.d,Completely Clear,7,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,10,10,10,9,extremely important,extremely important,Leadership controls party choices
gr,XA,415,strongly opposed,5,1,2,Strogly opposes,extreme right,center,1,3,traditional/authoritarian,Completely Clear,great importance,fully supports restrictive immigration policy,great importance,party was completely united,strongly favours assimilation,great importance,party was completely united,strongly opposes more rights for ethnic minorities,.d,10,10,7,extremely important,extremely important,9
gr,EK,450,neutral,9,1,5,3,4,.d,Not clear,6,6,3,.d,.d,.d,.d,.d,.d,.d,.d,4,4,6,7,extremely important,extremely important,7
gr,EK,450,in favor,1,3,5,4,center,4,2,5,8,6,6,6,3,2,8,3,5,8,7,4,6,,6,7,9
gr,EK,450,in favor,no importance,party was completely united,.d,.d,center,.d,Not clear,5,7,Not clear,1,.d,no importance,2,.d,2,party was completely united,.d,.d,0,,.d,7,9,Leadership controls party choices
gr,EK,450,somewhat in favor,7,6,2,5,7,6,3,5,8,5,2,5,7,5,9,2,8,7,8,6,5,4,7,9,9
gr,EK,450,somewhat opposed,5,party was completely united,.d,Strogly opposes,8,7,6,2,9,7,no importance,9,1,.d,strongly favours assimilation,2,4,strongly opposes more rights for ethnic minorities,10,6,2,.d,8,extremely important,7
gr,EK,450,somewhat in favor,6,1,5,5,center,center,9,7,4,6,6,5,6,6,5,5,4,,4,5,5,8,5,7,4
gr,EK,450,in favor,7,.d,.d,.d,4,center,3,7,6,7,6,.d,6,.d,.d,.d,.d,.d,6,5,5,.d,7,9,Leadership controls party choices
gr,EK,450,somewhat in favor,5,3,3,5,8,6,1,4,8,3,7,7,,3,8,6,.d,.d,.d,.d,.d,.d,6,.d,8
gr,EK,450,in favor,5,.d,6,.d,6,6,7,7,7,7,7,6,5,.d,7,.d,.d,.d,6,.d,6,7,2,8,8
gr,EK,450,.d,7,.d,.d,.d,.d,.d,Not clear,9,.d,2,.d,.d,6,.d,.d,.d,1,.d,9,2,4,8,extremely important,extremely important,9
gr,EK,450,somewhat in favor,6,3,.d,2,center,center,2,8,3,7,5,5,5,.d,.d,4,.d,.d,4,7,5,7,8,8,9
gr,EK,450,neutral,3,.d,.d,.d,center,center,2,8,8,7,6,.d,.d,.d,.d,.d,,.d,7,2,,8,.d,8,9
gr,EK,450,opposed,2,party was completely united,2,Strogly opposes,.d,6,2,2,8,2,no importance,9,.d,party was completely united,8,.d,1,7,9,1,2,The people make decisions,9,5,Leadership controls party choices
esp,PSOE,501,strongly in favor,3,1,Strongly favors,.d,3,3,6,6,2,8,2,3,7,.d,4,7,.d,3,3,7,2,3,3,6,3
esp,PSOE,501,strongly in favor,9,party was completely united,6,3,4,4,9,8,4,8,7,3,5,party was completely united,4,6,party was completely united,6,4,.d,6,4,not important at all,6,6
esp,PSOE,501,strongly in favor,7,2,6,5,4,3,7,8,3,8,8,4,3,2,4,3,2,3,4,9,7,2,2,6,4
esp,PSOE,501,in favor,2,3,4,3,3,3,6,5,3,7,7,5,3,2,4,3,2,5,4,6,6,2,5,3,7
esp,PSOE,501,in favor,9,4,Strongly favors,Strongly favors,3,3,4,great importance,2,8,4,2,8,1,5,6,2,3,6,5,6,6,not important at all,6,3
esp,PSOE,501,strongly in favor,6,2,5,6,4,4,7,5,2,8,8,1,5,1,3,,1,strongly supports more rights for ethnic minorities,3,9,6,4,4,5,2
esp,PSOE,501,in favor,6,2,6,5,4,3,5,9,4,5,5,6,3,4,6,3,3,7,2,4,6,3,2,5,6
esp,PSOE,501,strongly in favor,6,party was completely united,.d,6,3,4,6,7,2,8,6,3,2,.d,3,1,.d,.d,2,9,4,Elected officials make decisions,not important at all,2,4
esp,PSOE,501,strongly in favor,6,1,5,3,4,4,9,8,4,9,8,4,6,party was completely united,,,,,4,9,6,4,3,8,4
esp,PSOE,501,strongly in favor,7,2,4,4,6,center,6,6,4,9,6,4,no importance,1,3,6,1,1,4,9,4,2,1,6,9
esp,PSOE,501,in favor,3,2,5,.d,4,center,7,5,2,8,4,6,5,3,4,3,6,3,4,7,5,7,6,6,6
esp,PSOE,501,strongly in favor,great importance,1,5,5,4,4,9,9,4,9,7,4,7,3,4,6,3,6,6,3,7,7,2,1,6
esp,PSOE,501,strongly in favor,5,3,Strongly favors,4,4,4,9,9,2,9,6,5,6,1,4,6,1,3,3,9,6,2,2,5,6
esp,PSOE,501,strongly in favor,4,party was completely united,Strongly favors,6,4,4,7,9,2,Completely Clear,5,6,7,1,4,4,1,5,6,1,6,4,not important at all,4,3
esp,PP,502,strongly in favor,2,1,5,.d,8,8,6,6,8,7,2,7,7,.d,7,6,.d,7,7,7,2,1,not important at all,3,6
esp,PP,502,in favor,6,party was completely united,4,6,8,9,9,8,8,8,7,9,9,party was completely united,strongly favours assimilation,7,party was completely united,9,10,.d,7,Elected officials make decisions,not important at all,3,Leadership controls party choices
esp,PP,502,strongly in favor,1,party was completely united,2,4,7,7,5,5,8,7,5,7,2,1,7,1,2,8,8,3,6,1,not important at all,not important at all,Leadership controls party choices
esp,PP,502,strongly in favor,7,1,4,5,7,7,9,8,7,8,6,6,6,1,7,3,1,6,7,7,6,2,2,3,7
esp,PP,502,strongly in favor,5,1,Strongly favors,6,7,7,9,9,8,9,4,8,8,party was completely united,9,6,party was completely united,9,8,9,6,Elected officials make decisions,not important at all,1,Leadership controls party choices
esp,PP,502,strongly in favor,great importance,party was completely united,5,Strongly favors,7,8,7,great importance,6,5,1,6,8,3,7,6,4,6,7,7,6,2,not important at all,2,7
esp,PP,502,in favor,6,3,3,4,6,6,Completely Clear,9,7,8,4,7,6,1,7,,6,7,9,9,5,1,1,2,9
esp,PP,502,in favor,8,2,3,3,2,extreme right,9,great importance,traditional/authoritarian,Completely Clear,7,9,no importance,party was completely united,strongly favours assimilation,1,1,strongly opposes more rights for ethnic minorities,10,.d,7,Elected officials make decisions,1,not important at all,Leadership controls party choices
esp,PP,502,strongly in favor,6,party was completely united,.d,6,9,8,Completely Clear,7,9,3,7,9,5,.d,9,6,.d,.d,9,9,6,Elected officials make decisions,not important at all,1,Members control party choices
esp,PP,502,in favor,3,party was completely united,3,.d,8,7,9,7,8,Completely Clear,7,8,6,party was completely united,8,6,1,7,8,9,6,1,not important at all,1,Members control party choices
esp,PP,502,strongly in favor,6,1,4,4,8,8,9,7,9,Completely Clear,9,9,7,party was completely united,,,,,9,9,7,Elected officials make decisions,8,2,Leadership controls party choices
esp,PP,502,strongly in favor,8,1,2,5,8,9,9,8,traditional/authoritarian,9,9,9,9,5,strongly favours assimilation,great importance,2,strongly opposes more rights for ethnic minorities,10,9,9,Elected officials make decisions,not important at all,not important at all,Leadership controls party choices
esp,PP,502,in favor,6,1,2,6,8,9,9,9,9,9,8,9,7,2,9,3,2,9,9,7,6,1,2,1,Leadership controls party choices
esp,PP,502,strongly in favor,4,party was completely united,Strongly favors,6,7,8,9,9,9,Completely Clear,7,fully supports restrictive immigration policy,8,1,strongly favours assimilation,4,1,9,10,1,7,2,not important at all,1,6
esp,IU,504,in favor,6,3,6,3,9,2,9,7,1,Completely Clear,5,2,8,4,2,7,.d,1,1,9,9,7,5,7,6
