party,year,score,orientation,counts,random_state
Christian Union,2002.0,0.7,Other,50,7
Christian Union,2006.0,0.25,Other,64,7
Socialist Party,2003.0,0.3076923076923077,Left-wing,26,7
Democrats‘66,2003.0,0.2857142857142857,Other,14,7
Christian Democratic Appeal,2012.0,0.4090909090909091,Right-wing,22,7
Green Left,2002.0,0.5479204339963833,Left-wing,553,7
Reformed Political Party,2006.0,0.4686192468619247,Right-wing,1195,7
Green Left,2006.0,0.529126213592233,Left-wing,206,7
Reformed Political Party,2017.0,0.3757575757575757,Right-wing,990,7
Green Left,2003.0,0.5499580184718724,Left-wing,1191,7
50Plus,2012.0,0.3868613138686131,Other,137,7
Green Left,2017.0,0.4712491738268341,Left-wing,1513,7
50Plus,2017.0,0.5126931567328918,Other,1812,7
Reformed Political Party,2010.0,0.4658119658119658,Right-wing,2574,7
Party for the Animals,2006.0,0.5579335793357934,Left-wing,1355,7
Green Left,2010.0,0.5174927113702624,Left-wing,2058,7
Reformed Political Party,2012.0,0.524390243902439,Right-wing,1558,7
Reformed Political Party,2002.0,0.4729605866177818,Right-wing,1091,7
DENK,2017.0,0.5530973451327433,Left-wing,2260,7
Green Left,2012.0,0.451858913250715,Left-wing,1049,7
Party for the Animals,2010.0,0.5075409836065574,Left-wing,1525,7
Party for the Animals,2012.0,0.4925634295713036,Left-wing,1143,7
Party for the Animals,2017.0,0.6317606444188723,Left-wing,869,7
Socialist Party,2017.0,0.5725646123260437,Left-wing,503,8
Party of Freedom,2006.0,0.592375366568915,Right-wing,341,8
Christian Union,2010.0,0.5011415525114156,Other,876,8
Christian Democratic Appeal,2012.0,0.3401442307692308,Right-wing,832,8
Democrats‘66,2003.0,0.3673708920187793,Other,852,8
People’s Party for Freedom and Democracy,2012.0,0.2836820083682008,Right-wing,1195,8
Socialist Party,2010.0,0.5994194484760522,Left-wing,689,8
Labour Party,2006.0,0.3286219081272085,Left-wing,566,8
List Pim Fortuyn,2003.0,0.5495818399044206,Right-wing,837,8
Christian Democratic Appeal,2006.0,0.6399345335515548,Right-wing,611,8
People’s Party for Freedom and Democracy,2002.0,0.4652908067542214,Right-wing,533,8
Socialist Party,2006.0,0.6523364485981309,Left-wing,535,8
Socialist Party,2012.0,0.5963302752293578,Left-wing,327,8
Labour Party,2017.0,0.09009009009009,Left-wing,111,8
Christian Union,2006.0,0.3295880149812734,Other,534,8
Socialist Party,2003.0,0.5542168674698795,Left-wing,166,8
Democrats‘66,2006.0,0.5351089588377724,Other,826,8
People’s Party for Freedom and Democracy,2010.0,0.4317343173431734,Right-wing,813,8
Christian Democratic Appeal,2010.0,0.3480662983425414,Right-wing,724,8
Forum for Democracy,2017.0,0.4572748267898383,Right-wing,433,8
Democrats‘66,2017.0,0.3589211618257261,Other,482,8
Christian Union,2002.0,0.5525925925925926,Other,675,8
Christian Union,2017.0,0.2784810126582278,Other,79,8
Christian Democratic Appeal,2002.0,0.4965986394557823,Right-wing,441,8
Labour Party,2002.0,0.6839378238341969,Left-wing,193,8
People’s Party for Freedom and Democracy,2006.0,0.050632911392405,Right-wing,79,8
Socialist Party,2002.0,0.5097402597402597,Left-wing,308,8
Democrats‘66,2002.0,0.303030303030303,Other,33,8
Christian Union,2012.0,0.6341463414634146,Other,41,8
Democrats‘66,2012.0,0.147239263803681,Other,163,8
Labour Party,2010.0,0.4375,Left-wing,160,8
Party of Freedom,2017.0,0.4836065573770491,Right-wing,122,8
People’s Party for Freedom and Democracy,2017.0,0.3287671232876712,Right-wing,438,8
Party of Freedom,2012.0,0.7210144927536232,Right-wing,276,8
Democrats‘66,2010.0,0.4050179211469534,Other,279,8
Christian Democratic Appeal,2017.0,0.1234567901234567,Right-wing,81,8
Labour Party,2012.0,0.2941176470588235,Left-wing,17,8
People’s Party for Freedom and Democracy,2003.0,0.4108527131782946,Right-wing,129,8
Labour Party,2003.0,0.15,Left-wing,20,8
Party of Freedom,2010.0,0.625,Right-wing,8,8
Green Left,2002.0,0.6311030741410488,Left-wing,553,8
Green Left,2012.0,0.4543933054393305,Left-wing,1195,8
Green Left,2006.0,0.5388349514563107,Left-wing,206,8
Green Left,2010.0,0.4545454545454545,Left-wing,990,8
Party for the Animals,2012.0,0.5121746431570109,Left-wing,1191,8
Reformed Political Party,2012.0,0.3357664233576642,Right-wing,137,8
50Plus,2012.0,0.4507600793126239,Other,1513,8
Reformed Political Party,2006.0,0.6131346578366446,Right-wing,1812,8
Green Left,2017.0,0.5547785547785548,Left-wing,2574,8
Party for the Animals,2017.0,0.5158671586715867,Left-wing,1355,8
50Plus,2017.0,0.6117589893100097,Other,2058,8
Reformed Political Party,2002.0,0.5141206675224647,Right-wing,1558,8
Party for the Animals,2006.0,0.5453712190650779,Left-wing,1091,8
Reformed Political Party,2017.0,0.6300884955752213,Right-wing,2260,8
Reformed Political Party,2010.0,0.3879885605338417,Right-wing,1049,8
Green Left,2003.0,0.4786885245901639,Left-wing,1525,8
Party for the Animals,2010.0,0.5039370078740157,Left-wing,1143,8
DENK,2017.0,0.5466052934407365,Left-wing,869,8
Party of Freedom,2006.0,0.6165413533834586,Right-wing,1197,9
People’s Party for Freedom and Democracy,2017.0,0.3020961775585696,Right-wing,811,9
Party of Freedom,2012.0,0.5494505494505495,Right-wing,819,9
Socialist Party,2017.0,0.5825242718446602,Left-wing,824,9
Democrats‘66,2010.0,0.3282828282828283,Other,594,9
Christian Union,2012.0,0.2386554621848739,Other,595,9
Party of Freedom,2010.0,0.6,Right-wing,715,9
Christian Democratic Appeal,2002.0,0.4451073985680191,Right-wing,838,9
Democrats‘66,2017.0,0.3606965174129353,Other,804,9
Labour Party,2010.0,0.3869516310461192,Left-wing,889,9
Christian Union,2006.0,0.4772234273318872,Other,461,9
Democrats‘66,2002.0,0.2639175257731959,Other,485,9
Party of Freedom,2017.0,0.6335766423357664,Right-wing,685,9
Christian Democratic Appeal,2012.0,0.3307332293291731,Right-wing,641,9
Forum for Democracy,2017.0,0.4962264150943396,Right-wing,530,9
Christian Union,2017.0,0.4022988505747126,Other,261,9
People’s Party for Freedom and Democracy,2002.0,0.05,Right-wing,80,9
People’s Party for Freedom and Democracy,2010.0,0.237885462555066,Right-wing,454,9
Democrats‘66,2012.0,0.4916317991631799,Other,478,9
Christian Union,2002.0,0.4076086956521739,Other,184,9
Socialist Party,2010.0,0.5779467680608364,Left-wing,263,9
Socialist Party,2002.0,0.3214285714285714,Left-wing,28,9
Democrats‘66,2003.0,0.4685534591194968,Other,318,9
List Pim Fortuyn,2003.0,0.4839572192513369,Right-wing,374,9
Socialist Party,2006.0,0.4957446808510638,Left-wing,470,9
Democrats‘66,2006.0,0.1716171617161716,Other,303,9
Labour Party,2006.0,0.5019157088122606,Left-wing,522,9
Labour Party,2003.0,0.2345679012345679,Left-wing,81,9
Labour Party,2012.0,0.4461805555555556,Left-wing,576,9
Socialist Party,2012.0,0.4539007092198581,Left-wing,141,9
Labour Party,2017.0,0.0578512396694214,Left-wing,121,9
Christian Democratic Appeal,2017.0,0.2671755725190839,Right-wing,131,9
Christian Democratic Appeal,2006.0,0.135593220338983,Right-wing,118,9
People’s Party for Freedom and Democracy,2003.0,0.3333333333333333,Right-wing,9,9
Labour Party,2002.0,0.4727272727272727,Left-wing,165,9
People’s Party for Freedom and Democracy,2006.0,0.3803680981595092,Right-wing,163,9
People’s Party for Freedom and Democracy,2012.0,0.3333333333333333,Right-wing,48,9
Christian Democratic Appeal,2010.0,0.219047619047619,Right-wing,105,9
Christian Union,2010.0,0.1481481481481481,Other,27,9
Socialist Party,2003.0,0.5,Left-wing,20,9
Party for the Animals,2017.0,0.5009041591320073,Left-wing,553,9
Party for the Animals,2012.0,0.6133891213389121,Left-wing,1195,9
DENK,2017.0,0.3640776699029126,Left-wing,206,9
Green Left,2012.0,0.5686868686868687,Left-wing,990,9
Reformed Political Party,2012.0,0.4953820319059613,Right-wing,1191,9
Reformed Political Party,2006.0,0.4014598540145985,Right-wing,137,9
Party for the Animals,2010.0,0.4963648380700595,Left-wing,1513,9
50Plus,2012.0,0.3636865342163355,Other,1812,9
Reformed Political Party,2002.0,0.4238539238539238,Right-wing,2574,9
50Plus,2017.0,0.4494464944649446,Other,1355,9
Green Left,2002.0,0.3571428571428571,Left-wing,2058,9
Green Left,2010.0,0.4942233632862644,Left-wing,1558,9
Green Left,2003.0,0.3428047662694775,Left-wing,1091,9
Green Left,2006.0,0.3398230088495575,Left-wing,2260,9
Party for the Animals,2006.0,0.3565300285986654,Left-wing,1049,9
Reformed Political Party,2010.0,0.5272131147540984,Right-wing,1525,9
Reformed Political Party,2017.0,0.5065616797900262,Right-wing,1143,9
Green Left,2017.0,0.3670886075949367,Left-wing,869,9
Democrats‘66,2002.0,0.3676470588235294,Other,272,10
Christian Union,2006.0,0.3938144329896907,Other,485,10
Party of Freedom,2012.0,0.5433255269320844,Right-wing,854,10
Christian Democratic Appeal,2006.0,0.3506097560975609,Right-wing,328,10
People’s Party for Freedom and Democracy,2010.0,0.2459016393442623,Right-wing,61,10
Socialist Party,2006.0,0.5259433962264151,Left-wing,424,10
Socialist Party,2012.0,0.578125,Left-wing,128,10
Christian Democratic Appeal,2012.0,0.4465408805031446,Right-wing,636,10
Christian Union,2017.0,0.6123128119800333,Other,601,10
People’s Party for Freedom and Democracy,2012.0,0.5634328358208955,Right-wing,804,10
People’s Party for Freedom and Democracy,2006.0,0.4105263157894737,Right-wing,190,10
Party of Freedom,2006.0,0.5292652552926526,Right-wing,803,10
Labour Party,2006.0,0.3273542600896861,Left-wing,892,10
Socialist Party,2002.0,0.5681818181818182,Left-wing,308,10
Christian Democratic Appeal,2017.0,0.2851239669421487,Right-wing,484,10
Labour Party,2012.0,0.4640980735551663,Left-wing,571,10
Socialist Party,2003.0,0.5252525252525253,Left-wing,693,10
Labour Party,2003.0,0.2846715328467153,Left-wing,137,10
Democrats‘66,2010.0,0.2663934426229508,Other,488,10
Labour Party,2010.0,0.3839907192575406,Left-wing,862,10
Democrats‘66,2006.0,0.3776091081593928,Other,527,10
Christian Union,2012.0,0.4665461121157324,Other,553,10
Christian Union,2002.0,0.1521739130434782,Other,92,10
People’s Party for Freedom and Democracy,2003.0,0.4294871794871794,Right-wing,156,10
Democrats‘66,2012.0,0.4338983050847457,Other,295,10
Party of Freedom,2010.0,0.5692007797270955,Right-wing,513,10
Christian Democratic Appeal,2002.0,0.3712,Right-wing,1250,10
Forum for Democracy,2017.0,0.6151279199110122,Right-wing,899,10
Labour Party,2002.0,0.3739669421487603,Left-wing,484,10
Socialist Party,2010.0,0.4593796159527326,Left-wing,677,10
Party of Freedom,2017.0,0.2580645161290322,Right-wing,31,10
Socialist Party,2017.0,0.4137931034482758,Left-wing,87,10
People’s Party for Freedom and Democracy,2017.0,0.1438356164383561,Right-wing,146,10
Democrats‘66,2003.0,0.3857677902621723,Other,267,10
Christian Democratic Appeal,2010.0,0.36,Right-wing,25,10
List Pim Fortuyn,2003.0,0.4171779141104294,Right-wing,163,10
Labour Party,2017.0,0.0704225352112676,Left-wing,71,10
Christian Union,2010.0,0.4146341463414634,Other,41,10
People’s Party for Freedom and Democracy,2002.0,0.2,Right-wing,25,10
Democrats‘66,2017.0,0.2,Other,5,10
DENK,2017.0,0.5280289330922242,Left-wing,553,10
Reformed Political Party,2012.0,0.4485355648535565,Right-wing,1195,10
Green Left,2006.0,0.4466019417475728,Left-wing,206,10
Green Left,2003.0,0.4383838383838384,Left-wing,990,10
Green Left,2012.0,0.4324097397145256,Left-wing,1191,10
50Plus,2012.0,0.3138686131386861,Other,137,10
Reformed Political Party,2010.0,0.4302709847984137,Right-wing,1513,10
Reformed Political Party,2006.0,0.5099337748344371,Right-wing,1812,10
Reformed Political Party,2017.0,0.5027195027195027,Right-wing,2574,10
Reformed Political Party,2002.0,0.4560885608856088,Right-wing,1355,10
Green Left,2002.0,0.5072886297376094,Left-wing,2058,10
Party for the Animals,2006.0,0.4293966623876765,Left-wing,1558,10
Green Left,2010.0,0.4912923923006416,Left-wing,1091,10
Green Left,2017.0,0.5769911504424778,Left-wing,2260,10
50Plus,2017.0,0.3746425166825548,Other,1049,10
Party for the Animals,2017.0,0.4478688524590164,Left-wing,1525,10
Party for the Animals,2012.0,0.4444444444444444,Left-wing,1143,10
Party for the Animals,2010.0,0.5212888377445339,Left-wing,869,10
Labour Party,2002.0,0.2373417721518987,Left-wing,316,11
People’s Party for Freedom and Democracy,2002.0,0.3695198329853862,Right-wing,479,11
Christian Democratic Appeal,2010.0,0.2802768166089965,Right-wing,578,11
Socialist Party,2012.0,0.5774647887323944,Left-wing,142,11
Democrats‘66,2010.0,0.2516129032258064,Other,775,11
Democrats‘66,2017.0,0.3865546218487395,Other,833,11
People’s Party for Freedom and Democracy,2017.0,0.4355400696864111,Right-wing,574,11
Christian Union,2017.0,0.3922114047287899,Other,719,11
People’s Party for Freedom and Democracy,2012.0,0.1538461538461538,Right-wing,130,11
Socialist Party,2006.0,0.4555984555984556,Left-wing,518,11
Democrats‘66,2003.0,0.2591170825335892,Other,521,11
Party of Freedom,2012.0,0.5389558232931727,Right-wing,1245,11
Christian Union,2010.0,0.3493699885452462,Other,873,11
Christian Democratic Appeal,2017.0,0.5815602836879432,Right-wing,282,11
Labour Party,2006.0,0.3458401305057096,Left-wing,613,11
Party of Freedom,2010.0,0.48,Right-wing,450,11
Socialist Party,2017.0,0.6195652173913043,Left-wing,92,11
Christian Democratic Appeal,2002.0,0.2334096109839817,Right-wing,437,11
Christian Democratic Appeal,2006.0,0.3222390317700453,Right-wing,661,11
Democrats‘66,2006.0,0.421195652173913,Other,368,11
Democrats‘66,2012.0,0.4115646258503401,Other,294,11
Labour Party,2012.0,0.3612823674475955,Left-wing,811,11
Christian Union,2012.0,0.5231316725978647,Other,281,11
Party of Freedom,2006.0,0.5614285714285714,Right-wing,700,11
Christian Union,2006.0,0.3937947494033413,Other,419,11
Labour Party,2010.0,0.3933102652825836,Left-wing,867,11
Labour Party,2003.0,0.3916083916083916,Left-wing,143,11
Socialist Party,2010.0,0.5498154981549815,Left-wing,542,11
Christian Democratic Appeal,2012.0,0.2936221419975932,Right-wing,831,11
List Pim Fortuyn,2003.0,0.6420454545454546,Right-wing,176,11
Labour Party,2017.0,0.4673366834170854,Left-wing,199,11
Socialist Party,2002.0,0.2289156626506024,Left-wing,83,11
People’s Party for Freedom and Democracy,2003.0,0.4102564102564102,Right-wing,39,11
People’s Party for Freedom and Democracy,2006.0,0.1811023622047244,Right-wing,127,11
Forum for Democracy,2017.0,0.171875,Right-wing,64,11
People’s Party for Freedom and Democracy,2010.0,0.4210526315789473,Right-wing,19,11
Democrats‘66,2002.0,0.0454545454545454,Other,22,11
Party of Freedom,2017.0,0.2142857142857142,Right-wing,28,11
Socialist Party,2003.0,0.6376811594202898,Left-wing,69,11
Christian Union,2002.0,0.125,Other,8,11
Party for the Animals,2010.0,0.5334538878842676,Left-wing,553,11
Green Left,2012.0,0.5179916317991632,Left-wing,1195,11
DENK,2017.0,0.470873786407767,Left-wing,206,11
Green Left,2003.0,0.5080808080808081,Left-wing,990,11
Party for the Animals,2006.0,0.4492023509655751,Left-wing,1191,11
Green Left,2002.0,0.3065693430656934,Left-wing,137,11
Green Left,2010.0,0.4342366159947124,Left-wing,1513,11
Party for the Animals,2017.0,0.3708609271523179,Left-wing,1812,11
Party for the Animals,2012.0,0.4238539238539238,Left-wing,2574,11
Reformed Political Party,2010.0,0.4597785977859778,Right-wing,1355,11
50Plus,2017.0,0.3644314868804664,Other,2058,11
Reformed Political Party,2017.0,0.4178433889602054,Right-wing,1558,11
50Plus,2012.0,0.3354720439963336,Other,1091,11
Reformed Political Party,2012.0,0.427433628318584,Right-wing,2260,11
Green Left,2017.0,0.3222116301239275,Left-wing,1049,11
Reformed Political Party,2006.0,0.4950819672131147,Right-wing,1525,11
Reformed Political Party,2002.0,0.4383202099737532,Right-wing,1143,11
Green Left,2006.0,0.5500575373993095,Left-wing,869,11
Socialist Party,2006.0,0.6028880866425993,Left-wing,554,12
Democrats‘66,2003.0,0.3042596348884381,Other,493,12
Socialist Party,2010.0,0.5783132530120482,Left-wing,166,12
Christian Union,2012.0,0.2956204379562044,Other,822,12
Christian Democratic Appeal,2002.0,0.6918032786885245,Right-wing,305,12
People’s Party for Freedom and Democracy,2006.0,0.2514332514332514,Right-wing,1221,12
Socialist Party,2002.0,0.4851301115241636,Left-wing,538,12
Democrats‘66,2002.0,0.390625,Other,192,12
List Pim Fortuyn,2003.0,0.5826446280991735,Right-wing,484,12
Labour Party,2010.0,0.3173302107728337,Left-wing,854,12
Party of Freedom,2010.0,0.5369565217391304,Right-wing,460,12
Democrats‘66,2006.0,0.4757834757834758,Other,702,12
Labour Party,2017.0,0.3854748603351955,Left-wing,358,12
Christian Democratic Appeal,2006.0,0.3105076741440378,Right-wing,847,12
Christian Democratic Appeal,2010.0,0.360969387755102,Right-wing,784,12
Christian Union,2002.0,0.4678747940691927,Other,607,12
Party of Freedom,2006.0,0.3275862068965517,Right-wing,116,12
Forum for Democracy,2017.0,0.485424588086185,Right-wing,789,12
Socialist Party,2003.0,0.5176056338028169,Left-wing,284,12
Labour Party,2002.0,0.256544502617801,Left-wing,573,12
People’s Party for Freedom and Democracy,2012.0,0.327710843373494,Right-wing,830,12
Christian Democratic Appeal,2012.0,0.32,Right-wing,75,12
People’s Party for Freedom and Democracy,2010.0,0.3665254237288136,Right-wing,472,12
Democrats‘66,2012.0,0.5935251798561151,Other,278,12
Socialist Party,2012.0,0.4647435897435897,Left-wing,312,12
Labour Party,2006.0,0.1224489795918367,Left-wing,147,12
Party of Freedom,2012.0,0.3181818181818182,Right-wing,110,12
People’s Party for Freedom and Democracy,2002.0,0.5038167938931297,Right-wing,524,12
Democrats‘66,2010.0,0.3279883381924198,Other,686,12
People’s Party for Freedom and Democracy,2017.0,0.5032362459546925,Right-wing,618,12
Socialist Party,2017.0,0.5972222222222222,Left-wing,144,12
People’s Party for Freedom and Democracy,2003.0,0.4396887159533074,Right-wing,514,12
Labour Party,2003.0,0.03125,Left-wing,64,12
Christian Union,2017.0,0.5,Other,40,12
Party of Freedom,2017.0,0.5980392156862745,Right-wing,204,12
Christian Democratic Appeal,2017.0,0.6818181818181818,Right-wing,88,12
Christian Union,2006.0,0.2142857142857142,Other,14,12
Labour Party,2012.0,0.4333333333333333,Left-wing,30,12
Christian Union,2010.0,0.3478260869565217,Other,23,12
Democrats‘66,2017.0,0.5,Other,6,12
Reformed Political Party,2012.0,0.5623869801084991,Right-wing,553,12
Reformed Political Party,2010.0,0.4878661087866108,Right-wing,1195,12
Party for the Animals,2006.0,0.5631067961165048,Left-wing,206,12
Party for the Animals,2017.0,0.4545454545454545,Left-wing,990,12
Reformed Political Party,2017.0,0.5507976490344249,Right-wing,1191,12
